plugin_id,severity,name
139040,HIGH,Mozilla Firefox < 79.0
139206,MEDIUM,Dell iDRAC9 Directory Traversal (DSA-2020-128)
139233,HIGH,Foxit 3D Plugin Beta < 9.7.2.29539 RCE
139411,MEDIUM,Cisco AnyConnect Secure Mobility Client for Windows DoS
139459,HIGH,Google Chrome < 84.0.4147.125 Multiple Vulnerabilities
139484,HIGH,KB4565349: Windows 10 Version 1809 and Windows Server 2019 August 2020 Security Update
139488,HIGH,KB4571694: Windows 10 Version 1607 and Windows Server 2016 August 2020 Security Update
139489,HIGH,KB4571723: Windows 8.1 and Windows Server 2012 R2 August 2020 Security Update
139490,HIGH,KB4571709: Windows 10 Version 1803 August 2020 Security Update
139491,HIGH,KB4571719: Windows 7 and Windows Server 2008 R2 August 2020 Security Update
139497,HIGH,Security Updates for Microsoft Excel Products (August 2020)
139498,HIGH,Security Updates for Internet Explorer (August 2020)
139499,HIGH,Security Updates for Microsoft Office Products (August 2020)
139505,HIGH,Security Updates for Outlook (August 2020)
139507,MEDIUM,Security Updates for Microsoft Word Products (August 2020)
139573,MEDIUM,Wireshark 3.2.x < 3.2.6 A Vulnerability
139574,HIGH,Apache 2.4.x < 2.4.46 Multiple Vulnerabilities
139581,HIGH,Adobe Reader < 2015.006.30527 / 2017.011.30175 / 2020.001.30005 / 2020.012.20041 Multiple Vulnerabilities (APSB20-48)
139598,HIGH,Security Updates for Microsoft .NET Framework (August 2020)
139695,HIGH,Google Chrome < 84.0.4147.135 Vulnerability
139789,HIGH,Mozilla Firefox < 80.0
139794,HIGH,Google Chrome < 85.0.4183.83 Multiple Vulnerabilities
140039,MEDIUM,ESXi 6.5 / 6.7 / 7.0 DoS (VMSA-2020-0018)
140040,MEDIUM,VMware vCenter Server 6.5 / 6.7 / 7.0 DoS (VMSA-2020-0018)
140406,MEDIUM,Google Chrome < 85.0.4183.102 Multiple Vulnerabilities
140414,HIGH,KB4570333: Windows 10 Version 1809 and Windows Server 2019 September 2020 Security Update
140417,HIGH,KB4577015: Windows 10 Version 1607 and Windows Server 2016 September 2020 Security Update
140418,HIGH,KB4577032: Windows 10 Version 1803 September 2020 Security Update
140422,HIGH,KB4577053: Windows 7 and Windows Server 2008 R2 September 2020 Security Update
140424,HIGH,KB4577071: Windows 8.1 and Windows Server 2012 R2 September 2020 Security Update
140426,MEDIUM,Security Updates for Microsoft Excel Products (September 2020)
140428,MEDIUM,Security Updates for Internet Explorer (September 2020)
140430,MEDIUM,Security Updates for Microsoft Office Products (September 2020)
140433,MEDIUM,Security Updates for Microsoft Word Products (September 2020)
140532,MEDIUM,PHP 7.2.x / 7.3.x < 7.3.22 Memory Leak Vulnerability
140700,MEDIUM,Google Chrome < 85.0.4183.121 Multiple Vulnerabilities
140732,MEDIUM,Mozilla Firefox < 81.0
140757,MEDIUM,Wireshark 3.2.x < 3.2.7 Multiple Vulnerabilities
140770,HIGH,HP iLO 3 < 1.93 / HP iLO 4 < 2.75 / HP iLO Superdome 4 < 1.64 / HP iLO 5 < 2.18 / HP Moonshot/Edgeline iLO 5 < 2.30 Ripple20 Multiple vulnerabilities
141170,HIGH,Cisco IOS Software Split DNS DoS (cisco-sa-splitdns-SPWqpdGW)
141194,MEDIUM,Google Chrome < 86.0.4240.75 Multiple Vulnerabilities
141216,HIGH,Foxit PhantomPDF < 10.1 Multiple Vulnerabilities
141415,MEDIUM,Security Updates for Microsoft Word Products (October 2020)
141416,HIGH,KB4580358: Windows 8.1 and Windows Server 2012 R2 October 2020 Security Update
141417,MEDIUM,Security Updates for Microsoft Excel Products (October 2020)
141418,HIGH,Security Updates for Microsoft Office Products (October 2020)
141422,HIGH,KB4580330: Windows 10 Version 1803 October 2020 Security Update
141427,HIGH,KB4577671: Windows 10 Version 1903 and Windows 10 Version 1909 October 2020 Security Update
141428,HIGH,Security Updates for Outlook (October 2020)
141431,HIGH,KB4580387: Windows 7 and Windows Server 2008 R2 October 2020 Security Update
141434,HIGH,KB4580346: Windows 10 Version 1607 and Windows Server 2016 October 2020 Security Update
141446,MEDIUM,Apache Tomcat 9.0.0.M1 < 9.0.38
141493,HIGH,KB4580325: Security update for Adobe Flash Player (October 2020)
141494,HIGH,Adobe Flash Player <= 32.0.0.433 (APSB20-58)
141503,MEDIUM,Security Updates for Microsoft .NET Framework (October 2020)
141571,HIGH,Mozilla Firefox < 82.0
141573,MEDIUM,Google Chrome < 86.0.4240.111 Multiple Vulnerabilities
141797,HIGH,MySQL 5.7.x < 5.7.32 Multiple Vulnerabilities (Oct 2020 CPU)
141800,MEDIUM,Oracle Java SE 1.7.0_281 / 1.8.0_271 / 1.11.0_9 / 1.15.0_1 Multiple Vulnerabilities (Oct 2020 CPU)
142209,MEDIUM,Google Chrome < 86.0.4240.183 Multiple Vulnerabilities
142421,HIGH,Wireshark 3.2.x < 3.2.8 Multiple Vulnerabilities
142467,HIGH,Adobe Reader < 2017.011.30180 / 2020.001.30010 / 2020.013.20064 Multiple Vulnerabilities (APSB20-67)
142591,MEDIUM,PHP < 7.3.24 Multiple Vulnerabilities
142613,HIGH,Mozilla Firefox < 82.0.3
142641,MEDIUM,Google Chrome < 86.0.4240.193 Vulnerability
142678,MEDIUM,Wireshark 3.2.x < 3.2.8 Multiple Vulnerabilities
142680,CRITICAL,KB4586786: Windows 10 Version 1903 and Windows 10 Version 1909 November 2020 Security Update
142682,HIGH,KB4586785: Windows 10 Version 1803 November 2020 Security Update
142683,CRITICAL,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update
142685,HIGH,Security Updates for Microsoft Excel Products (November 2020)
142686,CRITICAL,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update
142688,LOW,Security Updates for Microsoft Word Products (November 2020)
142689,HIGH,Security Updates for Microsoft Office Products (November 2020)
142690,CRITICAL,KB4586830: Windows 10 Version 1607 and Windows Server 2016 November 2020 Security Update
142691,HIGH,Security Updates for Internet Explorer (November 2020)
142719,MEDIUM,Google Chrome < 86.0.4240.198 Multiple Vulnerabilities
142910,HIGH,Mozilla Firefox < 83.0
142971,MEDIUM,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities
143221,HIGH,ESXi 6.5 / 6.7 / 7.0 Multiple Vulnerabilities (VMSA-2020-0026)
143471,HIGH,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities
143555,HIGH,Security Updates for Microsoft Office Products (December 2020)
143560,HIGH,KB4592495: Windows 8.1 and Windows Server 2012 R2 December 2020 Security Update
143561,HIGH,KB4592440: Windows 10 Version 1809 and Windows Server 2019 December 2020 Security Update
143563,MEDIUM,Security Updates for Outlook (December 2020)
143564,HIGH,Security Updates for Microsoft Excel Products (December 2020)
143567,HIGH,Security Updates for Microsoft PowerPoint Products (December 2020)
143569,HIGH,KB4593226: Windows 10 Version 1607 and Windows Server 2016 December 2020 Security Update
143571,HIGH,KB4592446: Windows 10 Version 1803 December 2020 Security Update
143572,HIGH,KB4592503: Windows 7 and Windows Server 2008 R2 December 2020 Security Update
144050,MEDIUM,Apache Tomcat 9.0.0.M1 < 9.0.40 multiple vulnerabilities
144054,MEDIUM,Apache Tomcat 8.5.0 < 8.5.60 multiple vulnerabilities
144060,HIGH,PostgreSQL 9.5.x < 9.5.24 / 9.6.x < 9.6.20 / 10.x < 10.15 / 11.x < 11.10 / 12.x < 12.5 / 13.x < 13.1 Multiple Vulnerabilities
144107,MEDIUM,Adobe Reader < 2017.011.30188 / 2020.001.30018 / 2020.013.20074 Vulnerability (APSB20-75)
144282,HIGH,Mozilla Firefox < 84.0
144756,MEDIUM,Dell iDRAC XSS (DSA-2020-268)
144781,HIGH,Google Chrome < 87.0.4280.141 Multiple Vulnerabilities
144813,MEDIUM,Microsoft Teams < 1.3.0.13000 Remote Code Execution
144875,HIGH,Security Updates for Microsoft Word Products (January 2021)
144877,HIGH,KB4598289: Windows 7 and Windows Server 2008 R2 January 2021 Security Update
144879,MEDIUM,Security Updates for Microsoft Excel Products (January 2021)
144880,HIGH,KB4598245: Windows 10 Version 1803 January 2021 Security Update
144882,HIGH,KB4598243: Windows 10 Version 1607 and Windows Server 2016 January 2021 Security Update
144885,HIGH,Security Updates for Microsoft Office Products (January 2021)
144887,HIGH,KB4598230: Windows 10 Version 1809 and Windows Server 2019 January 2021 Security Update
144888,HIGH,KB4598275: Windows 8.1 and Windows Server 2012 R2 January 2021 Security Update
144945,HIGH,Cisco AnyConnect Secure Mobility Client for Windows DLL Injection (cisco-sa-anyconnect-dll-injec-pQnryXLf)
144952,CRITICAL,Microsoft Windows 10 Version 1903 Unsupported Version Detection (deprecated)
145033,MEDIUM,Security Updates for Microsoft SQL Server (January 2021)
145071,MEDIUM,Google Chrome < 88.0.4324.96 Multiple Vulnerabilities
145218,MEDIUM,Oracle Java SE 1.7.0_291 / 1.8.0_281 / 1.11.0_10 / 1.15.0_2 Information Disclosure (Windows Jan 2021 CPU)
145247,MEDIUM,MySQL 5.7.x < 5.7.33 Multiple Vulnerabilities (Jan 2021 CPU)
146060,MEDIUM,Google Chrome < 88.0.4324.146 Multiple Vulnerabilities
146204,MEDIUM,Google Chrome < 88.0.4324.150 Vulnerability
146326,HIGH,KB4601315: Windows 10 Version 1909 February 2021 Security Update
146329,HIGH,KB4601318: Windows 10 Version 1607 and Windows Server 2016 February 2021 Security Update
146336,MEDIUM,Security Updates for Microsoft Excel Products (February 2021)
146337,HIGH,KB4601345: Windows 10 Version 1809 and Windows Server 2019 February 2021 Security Update
146339,HIGH,KB4601354: Windows 10 Version 1803 February 2021 Security Update
146341,HIGH,KB4601349: Windows 8.1 and Windows Server 2012 R2 February 2021 Security Update
146342,HIGH,KB4601363: Windows 7 and Windows Server 2008 R2 February 2021 Security Update
146422,HIGH,Adobe Reader < 2017.011.30190 / 2020.001.30020 / 2021.001.20135 Multiple Vulnerabilities (APSB21-09)
146425,MEDIUM,Mozilla Firefox < 85.0.1
146544,MEDIUM,Google Chrome < 88.0.4324.182 Multiple Vulnerabilities
146825,CRITICAL,VMware vCenter Server RCE (direct check)
146826,CRITICAL,VMware vCenter Server 6.5 / 6.7 / 7.0 Multiple Vulnerabilities (VMSA-2021-0002)
146827,MEDIUM,ESXi 6.5 / 6.7 / 7.0 RCE (VMSA-2021-0002)
146948,HIGH,Google Chrome < 89.0.4389.72 Multiple Vulnerabilities
147019,MEDIUM,Apache Tomcat 8.5.0 < 8.5.63 multiple vulnerabilities
147163,MEDIUM,Apache Tomcat 7.0.0 < 7.0.108 multiple vulnerabilities
147164,MEDIUM,Apache Tomcat 9.0.0.M1 < 9.0.43 multiple vulnerabilities
147216,MEDIUM,Security Updates for Microsoft PowerPoint Products (March 2021)
147218,HIGH,Security Updates for Microsoft Office Products (March 2021)
147220,HIGH,KB5000808: Windows 10 Version 1909 March 2021 Security Update
147222,CRITICAL,KB5000803: Windows Security Update (March 2021)
147223,CRITICAL,KB5000822: Windows 10 Version 1809 and Windows Server 2019 March 2021 Security Update
147224,HIGH,KB5000809: Windows 10 Version 1803 March 2021 Security Update
147225,MEDIUM,Security Updates for Microsoft Excel Products (March 2021)
147228,MEDIUM,Security Updates for Internet Explorer (March 2021)
147229,CRITICAL,KB5000853: Windows 8.1 and Windows Server 2012 R2 March 2021 Security Update
147231,CRITICAL,KB5000851: Windows 7 and Windows Server 2008 R2 March 2021 Security Update
147645,MEDIUM,Wireshark 3.2.x < 3.2.12 A Vulnerability
147754,MEDIUM,Google Chrome < 89.0.4389.90 Multiple Vulnerabilities
148014,MEDIUM,Mozilla Firefox < 87.0
148243,MEDIUM,Google Chrome < 89.0.4389.114 Multiple Vulnerabilities
148405,MEDIUM,Apache Tomcat 7.0.0 < 7.0.107
148450,MEDIUM,Cisco AnyConnect Secure Mobility Client DoS (cisco-sa-anyconnect-dos-55AYyxYr)
148461,HIGH,KB5001337: Windows 10 version 1909 / Windows Server 1909 Security Update (Apr 2021)
148464,MEDIUM,Security Updates for Outlook (April 2021)
148465,MEDIUM,KB5001347: Windows 10 version 1607 / Windows Server 2016 Security Update (Apr 2021)
148466,MEDIUM,KB5001335: Windows 7 and Windows Server 2008 R2 Security Update (Apr 2021)
148468,HIGH,KB5001339: Windows 10 version 1803 Security Update (April 2021)
148470,MEDIUM,Security Updates for Microsoft Excel Products (April 2021)
148473,HIGH,KB5001342: Windows 10 version 1809 / Windows Server 2019 Security Update (Apr 2021)
148474,MEDIUM,Security Updates for Microsoft Office Products (April 2021)
148477,MEDIUM,KB5001382: Windows 8.1 and Windows Server 2012 R2 Security Update (Apr 2021)
148478,MEDIUM,Security Updates for Microsoft Word Products (April 2021)
148482,CRITICAL,KB5001633: Windows Server 2016 OOB Update (Mar 2021) (deprecated)
148487,MEDIUM,Google Chrome < 89.0.4389.128 Multiple Vulnerabilities
148558,MEDIUM,Google Chrome < 90.0.4430.72 Multiple Vulnerabilities
148693,MEDIUM,Microsoft Edge (Chromium) < 90.0.818.39 Multiple Vulnerabilities
148767,MEDIUM,Mozilla Firefox < 88.0
148848,MEDIUM,Google Chrome < 90.0.4430.85 Multiple Vulnerabilities
148936,MEDIUM,MySQL 5.7.x < 5.7.34 Multiple Vulnerabilities (Apr 2021 CPU)
148946,MEDIUM,Wireshark 3.2.x < 3.2.13 A Vulnerability
148956,MEDIUM,Dell iDRAC Multiple Vulnerabilities (DSA-2021-073)
148960,MEDIUM,Oracle Java SE 1.7.0_301 / 1.8.0_291 / 1.11.0_11 / 1.16.0_1 Multiple Vulnerabilities (Apr 2021 CPU)
148996,MEDIUM,Google Chrome < 90.0.4430.93 Multiple Vulnerabilities
149281,MEDIUM,Mozilla Firefox < 88.0.1
149379,HIGH,Adobe Reader < 2017.011.30196 / 2020.001.30025 / 2021.001.20155 Multiple Vulnerabilities (APSB21-29)
149382,HIGH,KB5003171: Windows 10 version 1809 / Windows Server 2019 Security Update (May 2021)
149383,HIGH,KB5003169: Windows 10 version 1909 Security Update (May 2021)
149386,HIGH,Security Updates for Internet Explorer (May 2021)
149390,HIGH,KB5003197: Windows 10 1607 / Windows Server 2016 Security Update (May 2021)
149391,HIGH,KB5003174: Windows 10 version 1803 Security Update (May 2021)
149392,HIGH,KB5003233: Windows 7 and Windows Server 2008 R2 Security Update (May 2021)
149394,HIGH,KB5003209: Windows 8.1 and Windows Server 2012 R2 Security Update (May 2021)
149397,MEDIUM,Security Updates for Microsoft Excel Products (May 2021)
149398,HIGH,KB5003173: Windows 10 version 2004 / Windows 10 version 20H2 Security Update (May 2021)
149399,MEDIUM,Security Updates for Microsoft Word Products (May 2021)
149401,MEDIUM,Security Updates for Microsoft Office Products (May 2021)
149412,MEDIUM,Google Chrome < 90.0.4430.212 Multiple Vulnerabilities
149448,HIGH,Cisco AnyConnect Secure Mobility Client for Windows DLL and Executable Hijacking Vulnerabilities (cisco-sa-anyconnect-code-exec-jR3tWTA6)
149900,MEDIUM,Google Chrome < 91.0.4472.77 Multiple Vulnerabilities
149902,CRITICAL,VMware vCenter Server 6.5 / 6.7 / 7.0 Multiple Vulnerabilities (VMSA-2021-0010)
150119,MEDIUM,Mozilla Firefox < 89.0
150163,CRITICAL,VMware vCenter Server Virtual SAN Health Check plug-in RCE (CVE-2021-21985) (direct check)
150244,MEDIUM,Apache 2.4.x < 2.4.48 Vulnerability
150280,HIGH,Apache 2.4.x < 2.4.47 Multiple Vulnerabilities
150341,MEDIUM,Adobe Reader < 2017.011.30197 / 2020.004.30005 / 2021.005.20048 Multiple Vulnerabilities (APSB21-37)
150351,MEDIUM,Security Updates for Outlook (June 2021)
150354,HIGH,KB5003681: Windows 8.1 and Windows Server 2012 R2 Security Update (June 2021)
150356,MEDIUM,Security Updates for Microsoft Office Products (June 2021)
150365,MEDIUM,Security Update for .NET Core SDK (June 2021)
150367,HIGH,KB5003638: Windows 10 version 1607 / Windows Server 2016 Security Update (June 2021)
150368,HIGH,KB5003694: Windows 7 and Windows Server 2008 R2 Security Update (June 2021)
150369,HIGH,KB5003635: Windows 10 version 1909 Security Update (June 2021)
150370,HIGH,KB5003637: Windows 10 version 2004 / Windows 10 version 20H2 / Windows 10 version 21H1 Security Update (June 2021)
150371,MEDIUM,Security Updates for Microsoft Excel Products (June 2021)
150374,HIGH,KB5003646: Windows 10 version 1809 / Windows Server 2019 Security Update (June 2021)
150430,MEDIUM,Google Chrome < 91.0.4472.101 Multiple Vulnerabilities
150708,MEDIUM,Security Update for .NET Core (June 2021)
150721,MEDIUM,Microsoft Edge (Chromium) < 91.0.864.48 Multiple Vulnerabilities
150802,MEDIUM,Mozilla Firefox < 89.0.1
150811,MEDIUM,Cisco AnyConnect Secure Mobility Client for Windows with VPN Posture (HostScan) Module DLL Hijacking Vulnerability (cisco-sa-anyconnect-pos-dll-ff8j6dFv)
150854,MEDIUM,Google Chrome < 91.0.4472.114 Multiple Vulnerabilities
150982,MEDIUM,VMware vCenter Server 6.5 / 6.7 Session Hijack (VMSA-2020-0023)
151473,HIGH,KB5004947: Windows 10 1809 and Windows Server 2019 OOB Security Update RCE (July 2021)
151474,HIGH,KB5004948: Windows 10 1607 and Windows Server 2016 OOB Security Update RCE (July 2021)
151476,HIGH,KB5004951: Windows 7 and Windows Server 2008 R2 OOB Security Update RCE (July 2021)
151477,HIGH,KB5004958: Windows Server 2012 R2 OOB Security Update RCE (July 2021)
151488,HIGH,Windows PrintNightmare Registry Exposure CVE-2021-34527 OOB Security Update RCE (July 2021)
151502,MEDIUM,Apache Tomcat 10.0.0.M1 < 10.0.6
151571,HIGH,Mozilla Firefox < 90.0
151586,HIGH,Adobe Reader < 2017.011.30199 / 2020.004.30006 / 2021.005.20058 Multiple Vulnerabilities (APSB21-51)
151588,HIGH,KB5004244: Windows 10 version 1809 / Windows Server 2019 Security Update (July 2021)
151590,MEDIUM,Security Updates for Microsoft Word Products (July 2021)
151592,HIGH,KB5004238: Windows 10 Version 1607 / Windows Server 2016 Security Update (July 2021)
151595,MEDIUM,Security Updates for Microsoft Office Products (July 2021)
151597,HIGH,Security Updates for Internet Explorer (July 2021)
151598,HIGH,KB5004298: Windows 8.1 and Windows Server 2012 R2 Security Update (July 2021)
151609,MEDIUM,Security Updates for Microsoft Excel Products (July 2021)
151611,HIGH,KB5004307: Windows 7 and Windows Server 2008 R2 Security Update (July 2021)
151643,MEDIUM,Wireshark 3.2.x < 3.2.15 A Vulnerability
151646,CRITICAL,Serv-U FTP Server <= 15.2.3 Hotfix 1 Memory Escape Vulnerability
151665,MEDIUM,ESXi 6.5 / 6.7 / 7.0 Multiple Vulnerabilities (VMSA-2021-0014)
151672,MEDIUM,Google Chrome < 91.0.4472.164 Multiple Vulnerabilities
151831,MEDIUM,Google Chrome < 92.0.4515.107 Multiple Vulnerabilities
151969,MEDIUM,MySQL 5.7.x < 5.7.35 Multiple Vulnerabilities (Jul 2021 CPU)
152020,MEDIUM,Oracle Java SE 1.7.0_311 / 1.8.0_301 / 1.11.0_12 / 1.16.0_2 Multiple Vulnerabilities (July 2021 CPU)
152182,MEDIUM,Apache Tomcat 9.0.0.M1 < 9.0.48
152183,MEDIUM,Apache Tomcat 8.5.0 < 8.5.68
152189,MEDIUM,Google Chrome < 92.0.4515.131 Multiple Vulnerabilities
152412,MEDIUM,Mozilla Firefox < 91.0
152432,MEDIUM,Security Updates for Internet Explorer (August 2021)
152433,HIGH,KB5005106: Windows 8.1 and Windows Server 2012 R2 Security Update (August 2021)
152434,HIGH,KB5005043: Windows 10 Version 1607 and Windows Server 2016 Security Update (August 2021)
152435,HIGH,KB5005030: Windows 10 Version 1809 and Windows Server 2019 Security Update (August 2021)
152436,HIGH,KB5005089: Windows 7 and Windows Server 2008 R2 Security Update (August 2021)
152488,MEDIUM,Security Update for .NET Core (August 2021)
152587,MEDIUM,Security Updates for Internet Explorer (June 2021)
152609,MEDIUM,Google Chrome < 92.0.4515.159 Multiple Vulnerabilities
152635,MEDIUM,Mozilla Firefox < 91.0.1
152701,HIGH,Wind River VxWorks < 7.0 Multiple Vulnerabilities
152928,MEDIUM,Google Chrome < 93.0.4577.63 Multiple Vulnerabilities
153089,MEDIUM,Mozilla Firefox < 92.0
153255,MEDIUM,Google Chrome < 93.0.4577.82 Multiple Vulnerabilities
153364,MEDIUM,Adobe Reader < 2017.011.30202 / 2020.004.30015 / 2021.007.20091 Multiple Vulnerabilities (APSB21-55)
153373,HIGH,KB5005568: Windows 10 Version 1809 and Windows Server 2019 September 2021 Security Update
153374,MEDIUM,Security Updates for Internet Explorer (September 2021)
153375,HIGH,KB5005627: Windows 8.1 and Windows Server 2012 R2 September 2021 Security Update
153377,HIGH,KB5005573: Windows 10 Version 1607 and Windows Server 2016 September 2021 Security Update
153379,HIGH,KB5005615: Windows 7 and Windows Server 2008 R2 September 2021 Security Update
153380,MEDIUM,Security Updates for Microsoft Excel Products (September 2021)
153382,MEDIUM,Microsoft Windows MPEG-2 Video Extension RCE (September 2021)
153387,MEDIUM,Security Updates for Microsoft Office Products (September 2021)
153515,MEDIUM,Google Chrome < 94.0.4606.54 Multiple Vulnerabilities
153544,HIGH,VMware vCenter Server < 6.7 Multiple Vulnerabilities (VMSA-2021-0020)
153583,MEDIUM,Apache < 2.4.49 Multiple Vulnerabilities
153584,HIGH,Apache < 2.4.49 Multiple Vulnerabilities
153585,MEDIUM,Apache >= 2.4.17 < 2.4.49 mod_http2
153586,MEDIUM,Apache >= 2.4.30 < 2.4.49 mod_proxy_uwsgi
153630,MEDIUM,Google Chrome < 94.0.4606.61 Vulnerability
153829,MEDIUM,Google Chrome < 94.0.4606.71 Multiple Vulnerabilities
153881,MEDIUM,Mozilla Firefox < 93.0
153889,HIGH,VMware vCenter Server Arbitrary File Upload (VMSA-2021-0020)
153931,MEDIUM,Google Chrome < 94.0.4606.81 Multiple Vulnerabilities
154026,HIGH,KB5006672: Windows 10 Version 1809 and Windows Server 2019 Security Update (October 2021)
154027,MEDIUM,Security Updates for Microsoft Excel Products (October 2021)
154031,MEDIUM,Security Updates for Microsoft Word Products (October 2021)
154032,MEDIUM,Security Updates for Internet Explorer (October 2021)
154034,HIGH,KB5006669: Windows 10 Version 1607 and Windows Server 2016 Security Update (October 2021)
154035,HIGH,KB5006728: Windows 7 and Windows Server 2008 R2 Security Update (October 2021)
154038,MEDIUM,Security Updates for Microsoft Office Products (October 2021)
154040,HIGH,KB5006729: Windows 8.1 and Windows Server 2012 R2 Security Update (October 2021)
154238,MEDIUM,Google Chrome < 95.0.4638.54 Multiple Vulnerabilities
154259,HIGH,MySQL 5.7.x < 5.7.36 Multiple Vulnerabilities (Oct 2021 CPU)
154344,HIGH,Oracle Java SE 1.7.0_321 / 1.8.0_311 / 1.11.0_13 / 1.17.0_1 Multiple Vulnerabilities (October 2021 CPU)
154349,MEDIUM,PHP 7.4.x < 7.4.25
154458,HIGH,Wind River VxWorks <= 6.8 RCE
154706,MEDIUM,Google Chrome < 95.0.4638.69 Multiple Vulnerabilities
154819,HIGH,Mozilla Firefox < 94.0
154956,CRITICAL,Microsoft Windows Server Version 1809 Unsupported Version Detection
154982,MEDIUM,Security Updates for Microsoft Excel Products (November 2021)
154984,HIGH,KB5007233: Windows 7 and Windows Server 2008 R2 Security Update (November 2021)
154986,HIGH,KB5007186:  Windows 10 Version 2004 / Windows 10 Version 20H2 / Windows 10 Version 21H1 (November 2021) 
154990,HIGH,KB5007192: Windows 10 Version 1607 and Windows Server 2016 Security Update (November 2021)
154993,HIGH,KB5007206: Windows 10 Version 1809 and Windows Server 2019 Security Update (November 2021)
154996,HIGH,KB5007255: Windows 8.1 and Windows Server 2012 R2 Security Update (November 2021)
155000,MEDIUM,Security Updates for Microsoft Office Products (November 2021)
155352,MEDIUM,Google Chrome < 96.0.4664.45 Multiple Vulnerabilities
155589,MEDIUM,PHP 7.4.x < 7.4.26
155790,HIGH,VMware vCenter Server 6.5 / 6.7 Multiple Vulnerabilities (VMSA-2021-0027)
155867,MEDIUM,Google Chrome < 96.0.4664.93 Multiple Vulnerabilities
155917,MEDIUM,Mozilla Firefox < 95.0
156002,HIGH,Apache Log4j < 2.15.0 Remote Code Execution (Windows)
156033,MEDIUM,Google Chrome < 96.0.4664.110 Multiple Vulnerabilities
156057,MEDIUM,Apache Log4j 2.x < 2.16.0 RCE
156062,MEDIUM,Security Updates for Microsoft Office Products (December 2021)
156063,HIGH,KB5008207: Windows 10 Version 1607 and Windows Server 2016 Security Update (December 2021)
156069,HIGH,KB5008282: Windows 7 and Windows Server 2008 R2 Security Update (December 2021)
156071,HIGH,KB5008218: Windows 10 version 1809 / Windows Server 2019 Security Update (December 2021)
156073,HIGH,KB5008285: Windows 8.1 and Windows Server 2012 R2 Security Update (December 2021)
156074,MEDIUM,Security Updates for Microsoft Excel Products (December 2021)
156103,MEDIUM,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104)
156183,MEDIUM,Apache Log4j 2.x < 2.17.0 DoS
156227,MEDIUM,Security Updates for Microsoft ASP.NET Core (December 2021)
156255,HIGH,Apache 2.4.x >= 2.4.7 / < 2.4.52 Forward Proxy DoS / SSRF
156327,HIGH,Apache Log4j 2.0 < 2.3.2 / 2.4 < 2.12.4 / 2.13 < 2.17.1 RCE
156462,MEDIUM,Google Chrome < 97.0.4692.71 Multiple Vulnerabilities
156606,CRITICAL,Mozilla Firefox < 96.0
156619,CRITICAL,KB5009546: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2022)
156621,CRITICAL,KB5009557: Windows 10 Version 1809 and Windows Server 2019 Security Update (January 2022)
156624,HIGH,KB5009595: Windows 8.1 and Windows Server 2012 R2 Security Updates (January 2022)
156627,HIGH,KB5009621: Windows 7 and Windows Server 2008 R2 Security Update (January 2022)
156628,HIGH,Security Updates for Microsoft Excel Products (January 2022)
156630,HIGH,Security Updates for Microsoft Office Products (January 2022)
156631,MEDIUM,Security Updates for Microsoft Word Products (January 2022)
156668,HIGH,Adobe Reader < 17.011.30207 / 20.004.30020 / 21.011.20039 Multiple Vulnerabilities (APSB22-01)
156860,HIGH,Apache Log4j 1.x Multiple Vulnerabilities
156862,MEDIUM,Google Chrome < 97.0.4692.99 Multiple Vulnerabilities
156886,MEDIUM,Serv-U FTP Server < 15.3 Improper Input Validation
156887,MEDIUM,Oracle Java SE 1.7.0_331 / 1.8.0_321 / 1.11.0_14 / 1.17.0_2 Multiple Vulnerabilities (January 2022 CPU)
157293,MEDIUM,Google Chrome < 98.0.4758.80 Multiple Vulnerabilities
157360,HIGH,Samba 4.0.x < 4.13.17 / 4.14.x < 4.14.12 / 4.15.x < 4.15.5 Multiple Vulnerabilities
157369,MEDIUM,Microsoft Edge (Chromium) < 98.0.1108.43 Multiple Vulnerabilities
157427,HIGH,KB5010422: Windows 7 and Windows Server 2008 R2 Security Update (February 2022)
157431,HIGH,KB5010395: Windows 8.1 and Windows Server 2012 R2 Security Update (February 2022)
157432,HIGH,KB5010351: Windows 10 version 1809 / Windows Server 2019 Security Update (February 2022)
157433,MEDIUM,Security Updates for Microsoft Office Products (February 2022)
157436,HIGH,KB5010359: Windows 10 Version 1607 and Windows Server 2016 Security Update (February 2022)
157441,MEDIUM,Security Updates for Microsoft Excel Products (February 2022)
157443,CRITICAL,Mozilla Firefox < 97.0
157879,MEDIUM,Security Update for .NET Core (February 2022)
157881,MEDIUM,Microsoft Edge (Chromium) < 98.0.1108.50 Vulnerability
157893,HIGH,Wireshark 3.4.x < 3.4.12 A Vulnerability
158051,MEDIUM,Google Chrome < 98.0.4758.102 Multiple Vulnerabilities
158097,MEDIUM,Microsoft Edge (Chromium) < 98.0.1108.55 Multiple Vulnerabilities
158133,MEDIUM,PHP 7.4.x < 7.4.28
158168,HIGH,Zoom Client < 5.8.4 Multiple Vulnerabilities
